Potential applied (V)	WE(1).Current (A)	V vs. RHE	j
		V	mA/cm\+(2)
-1.0052490234375	-1.98760986328125E-5	0.0209695129699705	-0.17527423838459
-1.0076904296875	-2.0025634765625E-5	0.0185291489868162	-0.176592899167769
-1.0101318359375	-2.00653076171875E-5	0.0160880192565918	-0.17694274794698
-1.0125732421875	-2.01812744140625E-5	0.0136474212951658	-0.177965382840057
-1.0150146484375	-2.03460693359375E-5	0.0112071636657713	-0.17941860084601
-1.0174560546875	-2.0452880859375E-5	0.00876650189208972	-0.180360501405423
-1.0198974609375	-2.05780029296875E-5	0.00632596774291971	-0.181463870632165
-1.0223388671875	-2.06939697265625E-5	0.00388536978149401	-0.182486505525243
-1.0247802734375	-2.0867919921875E-5	0.00144517596435545	-0.184020457864859
-1.0272216796875	-2.099609375E-5	-9.95336914062728E-4	-0.185150738536155
-1.0296630859375	-2.10906982421875E-5	-0.00343608377075211	-0.18598499331735
-1.0321044921875	-2.12646484375E-5	-0.00587627758789067	-0.187518945656966
-1.0345458984375	-2.15057373046875E-5	-0.00831600344848638	-0.189644949776786
-1.0369873046875	-2.152099609375E-5	-0.0107573033447266	-0.189779506999559
-1.0394287109375	-2.161865234375E-5	-0.0131980289306641	-0.190640673225309
-1.0418701171875	-2.1759033203125E-5	-0.0156384567260743	-0.191878599674824
-1.0443115234375	-2.20947265625E-5	-0.0180775231933594	-0.194838858575838
-1.0467529296875	-2.21954345703125E-5	-0.0205182275085452	-0.195726936246142
-1.0491943359375	-2.24609375E-5	-0.0229577832031251	-0.198068231922399
-1.0516357421875	-2.24853515625E-5	-0.0253990192871094	-0.198283523478836
-1.0540771484375	-2.27081298828125E-5	-0.027838872772217	-0.200248058931327
-1.0565185546875	-2.28668212890625E-5	-0.0302791729431153	-0.20164745404817
-1.0589599609375	-2.31964111328125E-5	-0.0327182819519045	-0.204553890060075
-1.0614013671875	-2.3419189453125E-5	-0.0351581354370119	-0.206518425512566
-1.0638427734375	-2.36053466796875E-5	-0.0375982441711427	-0.208160023630401
-1.0662841796875	-2.38983154296875E-5	-0.0400376084289551	-0.21074352230765
-1.0687255859375	-2.41058349609375E-5	-0.0424775682678225	-0.212573500537368
-1.0711669921875	-2.44384765625E-5	-0.0449166560058596	-0.215506847993827
-1.0736083984375	-2.45758056640625E-5	-0.0473571050720216	-0.216717862998788
-1.0760498046875	-2.47894287109375E-5	-0.0497970223693849	-0.218601664117615
-1.0784912109375	-2.51678466796875E-5	-0.0522357910461426	-0.221938683242394
