Potential (V),Current (A)
0.219573974609375,8.001708984375e-07
0.222015380859375,8.221435546875e-07
0.224456787109375,8.3984375e-07
0.226898193359375,8.5968017578125e-07
0.229339599609375,8.8134765625e-07
0.231781005859375,9.0240478515625e-07
0.234222412109375,9.210205078125e-07
0.236663818359375,9.3353271484375e-07
0.239105224609375,9.5428466796875e-07
0.241546630859375,9.7625732421875e-07
0.243988037109375,9.9395751953125e-07
0.246429443359375,1.01104736328125e-06
0.248870849609375,1.02874755859375e-06
0.251312255859375,1.0504150390625e-06
0.253753662109375,1.06719970703125e-06
0.256195068359375,1.08367919921875e-06
0.258636474609375,1.103515625e-06
0.261077880859375,1.11968994140625e-06
0.263519287109375,1.13677978515625e-06
0.265960693359375,1.15234375e-06
0.268402099609375,1.171875e-06
0.270843505859375,1.190185546875e-06
0.273284912109375,1.21368408203125e-06
0.275726318359375,1.23138427734375e-06
0.278167724609375,1.25274658203125e-06
0.280609130859375,1.26953125e-06
0.283050537109375,1.28662109375e-06
0.285491943359375,1.3055419921875e-06
0.287933349609375,1.3238525390625e-06
0.290374755859375,1.34490966796875e-06
0.292816162109375,1.365966796875e-06
0.295257568359375,1.38671875e-06
0.297698974609375,1.407470703125e-06
0.300140380859375,1.42578125e-06
0.302581787109375,1.4501953125e-06
0.305023193359375,1.47064208984375e-06
0.307464599609375,1.49200439453125e-06
0.309906005859375,1.514892578125e-06
0.312347412109375,1.5325927734375e-06
0.314788818359375,1.55975341796875e-06
0.317230224609375,1.580810546875e-06
0.319671630859375,1.59423828125e-06
0.322113037109375,1.6156005859375e-06
0.324554443359375,1.6375732421875e-06
0.326995849609375,1.6619873046875e-06
0.329437255859375,1.68426513671875e-06
0.331878662109375,1.7071533203125e-06
0.334320068359375,1.72760009765625e-06
0.336761474609375,1.7462158203125e-06
0.339202880859375,1.77093505859375e-06
0.341644287109375,1.7938232421875e-06
0.344085693359375,1.817626953125e-06
0.346527099609375,1.84051513671875e-06
0.348968505859375,1.86798095703125e-06
0.351409912109375,1.89453125e-06
0.353851318359375,1.920166015625e-06
0.356292724609375,1.9482421875e-06
0.358734130859375,1.97296142578125e-06
0.361175537109375,2.00103759765625e-06
0.363616943359375,2.02911376953125e-06
0.366058349609375,2.06207275390625e-06
0.368499755859375,2.08709716796875e-06
0.370941162109375,2.12066650390625e-06
0.373382568359375,2.14996337890625e-06
0.375823974609375,2.17529296875e-06
0.378265380859375,2.21405029296875e-06
0.380706787109375,2.24365234375e-06
0.383148193359375,2.276611328125e-06
0.385589599609375,2.30743408203125e-06
0.388031005859375,2.33978271484375e-06
0.390472412109375,2.37060546875e-06
0.392913818359375,2.403564453125e-06
